doc_id,intent_node,title,source_type,source_urls,path
kbplus-wearable-supernova-x1-pro,鸿蒙生态兼容 KB,华为超新星手表 X1 Pro 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/supernova-x1-pro_华为超新星手表_X1_Pro.md
kbplus-wearable-supernova-x1,鸿蒙生态兼容 KB,华为超新星手表 X1 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/supernova-x1_华为超新星手表_X1.md
kbplus-wearable-ultimate-2,鸿蒙生态兼容 KB,HUAWEI WATCH Ultimate 2 非凡探索 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/ultimate-2_HUAWEI_WATCH_Ultimate_2_非凡探索.md
kbplus-wearable-ultimate-design-diamond,鸿蒙生态兼容 KB,HUAWEI WATCH ULTIMATE DESIGN 星钻绽放款 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/ultimate-design-diamond_HUAWEI_WATCH_ULTIMATE_DESIGN_星钻绽放款.md
kbplus-wearable-ultimate-design-gold,鸿蒙生态兼容 KB,HUAWEI WATCH ULTIMATE DESIGN 蓝宝石黄金款 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/ultimate-design-gold_HUAWEI_WATCH_ULTIMATE_DESIGN_蓝宝石黄金款.md
kbplus-wearable-ultimate-design-purple,鸿蒙生态兼容 KB,HUAWEI WATCH ULTIMATE DESIGN 紫金款 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/ultimate-design-purple_HUAWEI_WATCH_ULTIMATE_DESIGN_紫金款.md
kbplus-wearable-watch-5,鸿蒙生态兼容 KB,HUAWEI WATCH 5 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/watch-5_HUAWEI_WATCH_5.md
kbplus-wearable-watch-buds-2,鸿蒙生态兼容 KB,HUAWEI WATCH Buds 2 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/watch-buds-2_HUAWEI_WATCH_Buds_2.md
kbplus-wearable-watch-d2,鸿蒙生态兼容 KB,HUAWEI WATCH D2 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/watch-d2_HUAWEI_WATCH_D2.md
compat-matrix,鸿蒙生态兼容 KB,手机平板电脑穿戴耳机兼容关系矩阵,normalized_rules_from_official_support_pages,https://consumer.huawei.com/cn/support/content/zh-cn00737675/ | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15880996/ | https://consumer.huawei.com/cn/support/content/zh-cn15905593/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/ | https://consumer.huawei.com/cn/support/content/zh-cn15923138 | https://consumer.huawei.com/cn/support/content/zh-cn15941521/ | https://consumer.huawei.com/cn/support/content/zh-cn15988997/ | https://consumer.huawei.com/cn/support/content/zh-cn16008856/ | https://consumer.huawei.com/cn/support/content/zh-cn16101643/ | https://consumer.huawei.com/cn/support/huaweishareonehop/,02_鸿蒙生态兼容_KB/综合规则/compat-matrix_手机平板电脑穿戴耳机兼容关系矩阵.md
compat-overview,鸿蒙生态兼容 KB,第一版鸿蒙生态兼容范围与判断顺序,normalized_rules_from_official_support_pages,https://consumer.huawei.com/cn/support/content/zh-cn00737675/ | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15880996/ | https://consumer.huawei.com/cn/support/content/zh-cn15905593/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/ | https://consumer.huawei.com/cn/support/content/zh-cn15923138 | https://consumer.huawei.com/cn/support/content/zh-cn15941521/ | https://consumer.huawei.com/cn/support/content/zh-cn15988997/ | https://consumer.huawei.com/cn/support/content/zh-cn16008856/ | https://consumer.huawei.com/cn/support/content/zh-cn16101643/ | https://consumer.huawei.com/cn/support/huaweishareonehop/,02_鸿蒙生态兼容_KB/综合规则/compat-overview_第一版鸿蒙生态兼容范围与判断顺序.md
compat-recommendation-rules,鸿蒙生态兼容 KB,生态搭配推荐规则与回答边界,normalized_rules_from_official_support_pages,https://consumer.huawei.com/cn/support/content/zh-cn00737675/ | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15880996/ | https://consumer.huawei.com/cn/support/content/zh-cn15905593/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/ | https://consumer.huawei.com/cn/support/content/zh-cn15923138 | https://consumer.huawei.com/cn/support/content/zh-cn15941521/ | https://consumer.huawei.com/cn/support/content/zh-cn15988997/ | https://consumer.huawei.com/cn/support/content/zh-cn16008856/ | https://consumer.huawei.com/cn/support/content/zh-cn16101643/ | https://consumer.huawei.com/cn/support/huaweishareonehop/,02_鸿蒙生态兼容_KB/综合规则/compat-recommendation-rules_生态搭配推荐规则与回答边界.md
kbplus-earphone-classic-usbc,鸿蒙生态兼容 KB,华为经典耳机（USB Type-C版） 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/classic-usbc_华为经典耳机（USB_Type-C版）.md
kbplus-earphone-freearc,鸿蒙生态兼容 KB,HUAWEI FreeArc 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freearc_HUAWEI_FreeArc.md
kbplus-earphone-freebuds-6,鸿蒙生态兼容 KB,HUAWEI FreeBuds 6 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freebuds-6_HUAWEI_FreeBuds_6.md
kbplus-earphone-freebuds-6i,鸿蒙生态兼容 KB,HUAWEI FreeBuds 6i 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freebuds-6i_HUAWEI_FreeBuds_6i.md
kbplus-earphone-freebuds-7i,鸿蒙生态兼容 KB,HUAWEI FreeBuds 7i 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freebuds-7i_HUAWEI_FreeBuds_7i.md
kbplus-earphone-freebuds-pro-5,鸿蒙生态兼容 KB,HUAWEI FreeBuds Pro 5 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freebuds-pro-5_HUAWEI_FreeBuds_Pro_5.md
kbplus-earphone-freebuds-se-2,鸿蒙生态兼容 KB,HUAWEI FreeBuds SE 2 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freebuds-se-2_HUAWEI_FreeBuds_SE_2.md
kbplus-earphone-freebuds-se-3,鸿蒙生态兼容 KB,HUAWEI FreeBuds SE 3 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freebuds-se-3_HUAWEI_FreeBuds_SE_3.md
kbplus-earphone-freebuds-se-4-anc,鸿蒙生态兼容 KB,HUAWEI FreeBuds SE 4 ANC 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freebuds-se-4-anc_HUAWEI_FreeBuds_SE_4_ANC.md
kbplus-earphone-freeclip-2-collectors,鸿蒙生态兼容 KB,HUAWEI FreeClip 2 典藏版 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freeclip-2-collectors_HUAWEI_FreeClip_2_典藏版.md
kbplus-earphone-freeclip-2,鸿蒙生态兼容 KB,HUAWEI FreeClip 2 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freeclip-2_HUAWEI_FreeClip_2.md
kbplus-earphone-freeclip,鸿蒙生态兼容 KB,HUAWEI FreeClip 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freeclip_HUAWEI_FreeClip.md
kbplus-earphone-freelace-active,鸿蒙生态兼容 KB,HUAWEI FreeLace 活力版 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freelace-active_HUAWEI_FreeLace_活力版.md
compare-01-10086850799769-10086941643085,使用与选购指南 KB,nova 16 与 nova 16 Pro 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086850799769&sbomCode=2601010625916 | https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815,03_使用与选购指南_KB/商品对比参考/compare-01_nova_16_vs_nova_16_Pro.md
compare-02-10086941643085-10086524794571,使用与选购指南 KB,nova 16 Pro 与 nova 16 Ultra 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086524794571&sbomCode=2601010625710,03_使用与选购指南_KB/商品对比参考/compare-02_nova_16_Pro_vs_nova_16_Ultra.md
compare-03-10086133363559-10086724171251,使用与选购指南 KB,Mate 80 与 Mate 80 Pro Max 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086724171251&sbomCode=2601010586509,03_使用与选购指南_KB/商品对比参考/compare-03_Mate_80_vs_Mate_80_Pro_Max.md
compare-04-10086866372688-10086454848882,使用与选购指南 KB,Pura 90 Pro 与 Pura 90 Pro Max 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086866372688&sbomCode=2601010614420 | https://www.vmall.com/product/comdetail/index.html?prdId=10086454848882&sbomCode=2601010614324,03_使用与选购指南_KB/商品对比参考/compare-04_Pura_90_Pro_vs_Pura_90_Pro_Max.md
compare-05-10086133363559-10086866372688,使用与选购指南 KB,Mate 80 与 Pura 90 Pro 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086866372688&sbomCode=2601010614420,03_使用与选购指南_KB/商品对比参考/compare-05_Mate_80_vs_Pura_90_Pro.md
compare-06-10086941643085-10086866372688,使用与选购指南 KB,nova 16 Pro 与 Pura 90 Pro 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086866372688&sbomCode=2601010614420,03_使用与选购指南_KB/商品对比参考/compare-06_nova_16_Pro_vs_Pura_90_Pro.md
compare-07-10086106814226-10086518319242,使用与选购指南 KB,MatePad Pro 12.2 与 MatePad 11.5 S 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086518319242&sbomCode=2701010122623,03_使用与选购指南_KB/商品对比参考/compare-07_MatePad_Pro_12.2_vs_MatePad_11.5_S.md
compare-08-10086486839777-10086426290126,使用与选购指南 KB,MatePad Air 12 与 MatePad SE 11 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086486839777&sbomCode=2701010131701 | https://www.vmall.com/product/comdetail/index.html?prdId=10086426290126&sbomCode=2701010132701,03_使用与选购指南_KB/商品对比参考/compare-08_MatePad_Air_12_vs_MatePad_SE_11.md
compare-09-10086590821009-10086127502687,使用与选购指南 KB,MatePad Edge 与 MatePad Pro Max 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086590821009&sbomCode=2701010126301 | https://www.vmall.com/product/comdetail/index.html?prdId=10086127502687&sbomCode=2701010130502,03_使用与选购指南_KB/商品对比参考/compare-09_MatePad_Edge_vs_MatePad_Pro_Max.md
compare-10-10086287244006-10086426290126,使用与选购指南 KB,MatePad Mini 与 MatePad SE 11 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086287244006&sbomCode=2701010123211 | https://www.vmall.com/product/comdetail/index.html?prdId=10086426290126&sbomCode=2701010132701,03_使用与选购指南_KB/商品对比参考/compare-10_MatePad_Mini_vs_MatePad_SE_11.md
compare-11-10086106814226-10086127502687,使用与选购指南 KB,MatePad Pro 12.2 与 MatePad Pro Max 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086127502687&sbomCode=2701010130502,03_使用与选购指南_KB/商品对比参考/compare-11_MatePad_Pro_12.2_vs_MatePad_Pro_Max.md
compare-12-10086702263930-10086097339191,使用与选购指南 KB,MateBook Pro 与 MateBook 14 鸿蒙版 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086702263930&sbomCode=2801010187204 | https://www.vmall.com/product/comdetail/index.html?prdId=10086097339191&sbomCode=2801010196902,03_使用与选购指南_KB/商品对比参考/compare-12_MateBook_Pro_vs_MateBook_14_鸿蒙版.md
compare-13-10086159780677-10086600621238,使用与选购指南 KB,MateBook D 14 SE 与 MateBook D 16 SE 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086159780677&sbomCode=2801010170615 | https://www.vmall.com/product/comdetail/index.html?prdId=10086600621238&sbomCode=2801010152845,03_使用与选购指南_KB/商品对比参考/compare-13_MateBook_D_14_SE_vs_MateBook_D_16_SE.md
compare-14-10086627212823-10086715793338,使用与选购指南 KB,MateBook 14 酷睿 与 MateBook D 16 静态参数对比参考,derived_comparison_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086627212823&sbomCode=2801010174936 | https://www.vmall.com/product/comdetail/index.html?prdId=10086715793338&sbomCode=2801010168126,03_使用与选购指南_KB/商品对比参考/compare-14_MateBook_14_酷睿_vs_MateBook_D_16.md
guide-earphone-match,使用与选购指南 KB,手机平板电脑与耳机搭配,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086702263930&sbomCode=2801010187204 | https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086658434293&sbomCode=2601010626007 | https://www.vmall.com/product/comdetail/index.html?prdId=10086724171251&sbomCode=2601010586509 | https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086454848882&sbomCode=2601010614324 | https://www.vmall.com/product/comdetail/index.html?prdId=10086850799769&sbomCode=2601010625916 | https://www.vmall.com/product/comdetail/index.html?prdId=10086524794571&sbomCode=2601010625710 | https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086518319242&sbomCode=2701010122623,03_使用与选购指南_KB/场景选购指南/guide-earphone-match_手机平板电脑与耳机搭配.md
guide-ecosystem-combo,使用与选购指南 KB,手机平板电脑生态套装选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086702263930&sbomCode=2801010187204 | https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086658434293&sbomCode=2601010626007 | https://www.vmall.com/product/comdetail/index.html?prdId=10086724171251&sbomCode=2601010586509 | https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086454848882&sbomCode=2601010614324 | https://www.vmall.com/product/comdetail/index.html?prdId=10086850799769&sbomCode=2601010625916 | https://www.vmall.com/product/comdetail/index.html?prdId=10086524794571&sbomCode=2601010625710 | https://www.vmall.com/product/comdetail/index.html?prdId=10086106814226&sbomCode=2701010122029 | https://www.vmall.com/product/comdetail/index.html?prdId=10086518319242&sbomCode=2701010122623,03_使用与选购指南_KB/场景选购指南/guide-ecosystem-combo_手机平板电脑生态套装选购.md
guide-laptop-office,使用与选购指南 KB,商务办公笔记本选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086702263930&sbomCode=2801010187204 | https://www.vmall.com/product/comdetail/index.html?prdId=10086097339191&sbomCode=2801010196902 | https://www.vmall.com/product/comdetail/index.html?prdId=10086715793338&sbomCode=2801010168126 | https://www.vmall.com/product/comdetail/index.html?prdId=10086627212823&sbomCode=2801010174936 | https://www.vmall.com/product/comdetail/index.html?prdId=10086159780677&sbomCode=2801010170615 | https://www.vmall.com/product/comdetail/index.html?prdId=10086600621238&sbomCode=2801010152845,03_使用与选购指南_KB/场景选购指南/guide-laptop-office_商务办公笔记本选购.md
guide-laptop-portable,使用与选购指南 KB,轻薄便携笔记本选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086702263930&sbomCode=2801010187204 | https://www.vmall.com/product/comdetail/index.html?prdId=10086097339191&sbomCode=2801010196902 | https://www.vmall.com/product/comdetail/index.html?prdId=10086715793338&sbomCode=2801010168126 | https://www.vmall.com/product/comdetail/index.html?prdId=10086627212823&sbomCode=2801010174936 | https://www.vmall.com/product/comdetail/index.html?prdId=10086159780677&sbomCode=2801010170615 | https://www.vmall.com/product/comdetail/index.html?prdId=10086600621238&sbomCode=2801010152845,03_使用与选购指南_KB/场景选购指南/guide-laptop-portable_轻薄便携笔记本选购.md
guide-laptop-size,使用与选购指南 KB,14英寸与16英寸笔记本选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086702263930&sbomCode=2801010187204 | https://www.vmall.com/product/comdetail/index.html?prdId=10086097339191&sbomCode=2801010196902 | https://www.vmall.com/product/comdetail/index.html?prdId=10086715793338&sbomCode=2801010168126 | https://www.vmall.com/product/comdetail/index.html?prdId=10086627212823&sbomCode=2801010174936 | https://www.vmall.com/product/comdetail/index.html?prdId=10086159780677&sbomCode=2801010170615 | https://www.vmall.com/product/comdetail/index.html?prdId=10086600621238&sbomCode=2801010152845,03_使用与选购指南_KB/场景选购指南/guide-laptop-size_14英寸与16英寸笔记本选购.md
guide-laptop-student,使用与选购指南 KB,学生笔记本选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086702263930&sbomCode=2801010187204 | https://www.vmall.com/product/comdetail/index.html?prdId=10086097339191&sbomCode=2801010196902 | https://www.vmall.com/product/comdetail/index.html?prdId=10086715793338&sbomCode=2801010168126 | https://www.vmall.com/product/comdetail/index.html?prdId=10086627212823&sbomCode=2801010174936 | https://www.vmall.com/product/comdetail/index.html?prdId=10086159780677&sbomCode=2801010170615 | https://www.vmall.com/product/comdetail/index.html?prdId=10086600621238&sbomCode=2801010152845,03_使用与选购指南_KB/场景选购指南/guide-laptop-student_学生笔记本选购.md
guide-laptop-system,使用与选购指南 KB,鸿蒙电脑与 Windows 笔记本选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086702263930&sbomCode=2801010187204 | https://www.vmall.com/product/comdetail/index.html?prdId=10086097339191&sbomCode=2801010196902 | https://www.vmall.com/product/comdetail/index.html?prdId=10086715793338&sbomCode=2801010168126 | https://www.vmall.com/product/comdetail/index.html?prdId=10086627212823&sbomCode=2801010174936 | https://www.vmall.com/product/comdetail/index.html?prdId=10086159780677&sbomCode=2801010170615 | https://www.vmall.com/product/comdetail/index.html?prdId=10086600621238&sbomCode=2801010152845,03_使用与选购指南_KB/场景选购指南/guide-laptop-system_鸿蒙电脑与_Windows_笔记本选购.md
guide-phone-battery,使用与选购指南 KB,手机续航与充电选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086658434293&sbomCode=2601010626007 | https://www.vmall.com/product/comdetail/index.html?prdId=10086724171251&sbomCode=2601010586509 | https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086454848882&sbomCode=2601010614324 | https://www.vmall.com/product/comdetail/index.html?prdId=10086850799769&sbomCode=2601010625916 | https://www.vmall.com/product/comdetail/index.html?prdId=10086524794571&sbomCode=2601010625710 | https://www.vmall.com/product/comdetail/index.html?prdId=10086866372688&sbomCode=2601010614420,03_使用与选购指南_KB/场景选购指南/guide-phone-battery_手机续航与充电选购.md
guide-phone-business,使用与选购指南 KB,商务办公手机选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086658434293&sbomCode=2601010626007 | https://www.vmall.com/product/comdetail/index.html?prdId=10086724171251&sbomCode=2601010586509 | https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086454848882&sbomCode=2601010614324 | https://www.vmall.com/product/comdetail/index.html?prdId=10086850799769&sbomCode=2601010625916 | https://www.vmall.com/product/comdetail/index.html?prdId=10086524794571&sbomCode=2601010625710 | https://www.vmall.com/product/comdetail/index.html?prdId=10086866372688&sbomCode=2601010614420,03_使用与选购指南_KB/场景选购指南/guide-phone-business_商务办公手机选购.md
guide-phone-camera,使用与选购指南 KB,手机影像能力选购,derived_from_official_product_pages,https://www.vmall.com/product/comdetail/index.html?prdId=10086941643085&sbomCode=2601010625815 | https://www.vmall.com/product/comdetail/index.html?prdId=10086658434293&sbomCode=2601010626007 | https://www.vmall.com/product/comdetail/index.html?prdId=10086724171251&sbomCode=2601010586509 | https://www.vmall.com/product/comdetail/index.html?prdId=10086133363559&sbomCode=2601010586341 | https://www.vmall.com/product/comdetail/index.html?prdId=10086454848882&sbomCode=2601010614324 | https://www.vmall.com/product/comdetail/index.html?prdId=10086850799769&sbomCode=2601010625916 | https://www.vmall.com/product/comdetail/index.html?prdId=10086524794571&sbomCode=2601010625710 | https://www.vmall.com/product/comdetail/index.html?prdId=10086866372688&sbomCode=2601010614420,03_使用与选购指南_KB/场景选购指南/guide-phone-camera_手机影像能力选购.md
